,source,tweets_text,bias,text
1478,@TheIJR,"thoughts?

https://t.co/0nsxkpzhp0",-0.5,thoughts ?
1479,@TheIJR,"“gov. whitmer does not support maurice imhoff’s campaign for state representative.”

https://t.co/q4u6uhoro2",-0.5,“ gov . whitmer support maurice imhoff ’ campaign state representative . ”
1480,@TheIJR,"“among the only press in the world that does this.""

https://t.co/uepstufmgf",-0.5,“ among press world . ''
1481,@TheIJR,"“we didn’t lose our whole home, but lightning struck and we lost an awful lot of it.”

https://t.co/3nwqmtduin",-0.5,"“ ’ lose whole home , lightning struck lost awful lot . ”"
1482,@TheIJR,"""now they’re worried about affecting elections.""

https://t.co/t5leeeui6s",-0.5,`` ’ worried affecting elections . ''
1483,@TheIJR,"""you can not like it, but this was our intention.”

https://t.co/yfhmihylo9",-0.5,"`` like , intention . ”"
1484,@TheIJR,"“when i realized he needed help, it all was instinct.""

https://t.co/tkcgnkwe7x",-0.5,"“ realized needed help , instinct . ''"
1485,@TheIJR,"""we know of no other constitutional right that an individual may exercise only after demonstrating to government of… https://t.co/sefj7ndx1k",-0.5,`` know constitutional right individual may exercise demonstrating government of…
1486,@TheIJR,"did you even know that he had a new show?

https://t.co/dz94dcyx0e",-0.5,even know new show ?
1487,@TheIJR,"“i am concerned.""

https://t.co/rpdzfrkgjb",-0.5,“ concerned . ''
1488,@TheIJR,"“i can’t believe it.”

https://t.co/wbzx1lhiju",-0.5,“ ’ believe . ”
1489,@TheIJR,"how are you feeling about the current state of the economy?

https://t.co/ci70nvijjl",-0.5,feeling current state economy ?
1490,@TheIJR,"what do you think about all the ev issues that are appearing?

https://t.co/umlmonhvkl",-0.5,think ev issues appearing ?
1491,@TheIJR,"""he had everyone scared.""

https://t.co/q4u6ui6tcc",-0.5,`` everyone scared . ''
1492,@TheIJR,"“we have reached a settlement.""

https://t.co/gszlqhwzxa",-0.5,“ reached settlement . ''
1493,@TheIJR,"“in this situation, i do not have much appetite for hearing people on the right, say ‘listen to the gaffe!’”

https://t.co/wgmdddx6f0",-0.5,"“ situation , much appetite hearing people right , say ‘ listen gaffe ! ’ ”"
1494,@TheIJR,"""i have had the honor of singing for her…and also with her…in some of the most special moments of my career.""

https://t.co/nldj5b1zoi",-0.5,`` honor singing her…and also her…in special moments career . ''
1495,@TheIJR,"what do you think about this?

https://t.co/cavjfbpd3c",-0.5,think ?
1496,@TheIJR,"“she said, ‘well, mr. president, we can tell you where jackie is.'""

https://t.co/ef5i8a8owv",-0.5,"“ said , ‘ well , mr. president , tell jackie . ' ''"
1497,@TheIJR,"how do you feel about this poll?

https://t.co/0nsxkpi60q",-0.5,feel poll ?
1498,@TheIJR,"“the unspoken elephant in the room is the absence of the king’s younger son.""

https://t.co/qzatwlxerc",-0.5,“ unspoken elephant room absence king ’ younger son . ''
1499,@TheIJR,"“what an absurd, insensitive thing to post.""

https://t.co/uz3r6ovvnp",-0.5,"“ absurd , insensitive thing post . ''"
1500,@TheIJR,"“it’s a quick question. is the border secure?”

https://t.co/jettiudkby",-0.5,“ ’ quick question . border secure ? ”
1501,@TheIJR,"""i don’t know if he did it or not. i don’t even care.”

https://t.co/oteu9amhg0",-0.5,`` ’ know . ’ even care . ”
1502,@TheIJR,"""so we’ve got an angry triggered billionaire going to own us, who’s looking for vengeance."" https://t.co/4mcqsqpwm5",-0.5,"`` ’ got angry triggered billionaire going us , ’ looking vengeance . ''"
1503,@TheIJR,'that all adds up to some very bad predictions for joe biden and the democrats in november.' https://t.co/1hb0etotbe,-0.5,'that adds bad predictions joe biden democrats november . '
1504,@TheIJR,do you tune in to her show? https://t.co/wlmnmvcxdn,-0.5,tune show ?
1505,@TheIJR,are you excited that the deal is back on? https://t.co/oucxczoq4s,-0.5,excited deal back ?
1506,@TheIJR,"""yeah, it’s called fraud."" https://t.co/ksfuxq1ol3",-0.5,"`` yeah , ’ called fraud . ''"
1507,@TheIJR,'so much for respect for a free press.' https://t.co/uepstuobp7,-0.5,'so much respect free press . '
1508,@TheIJR,"'these would be glowing recommendations for any democratic candidate to the ladies of 'the view,' no doubt.' https://t.co/ux8pvzcuva",-0.5,"'these would glowing recommendations democratic candidate ladies 'the view , ' doubt . '"
1509,@TheIJR,"how did you feel about his shirt?

https://t.co/lp4oebh4xc",-0.5,feel shirt ?
1510,@TheIJR,"thoughts?

https://t.co/rw00pvje7u",-0.5,thoughts ?
1511,@TheIJR,"""""go see my movie or you're a bigot"" isn't the sales pitch you think it is.""

https://t.co/oqen67czdo",-0.5,`` `` go see movie 're bigot '' n't sales pitch think . ''
1512,@TheIJR,"do you listen to her music?

https://t.co/deygnrghi3",-0.5,listen music ?
1513,@TheIJR,"“the veep reboot looks amazing.”

https://t.co/sw1ytrizwe",-0.5,“ veep reboot looks amazing . ”
1514,@TheIJR,"""no one cares what a british boybander thinks of texas politics.""

https://t.co/f9vv1f8gfw",-0.5,`` one cares british boybander thinks texas politics . ''
1515,@TheIJR,"""the things you learn from reading politico.""

https://t.co/tnzvp16bgh",-0.5,`` things learn reading politico . ''
1516,@TheIJR,“the degree of enthusiasm behind our district’s backing of law enforcement is not measured by the acceptance or rej… https://t.co/iw0d6zqyxh,-0.5,“ degree enthusiasm behind district ’ backing law enforcement measured acceptance rej…
1517,@TheIJR,"“i have no idea why senior communications officials tried to defend biden’s inexcusable comment.""

https://t.co/vsakel7yo2",-0.5,“ idea senior communications officials tried defend biden ’ inexcusable comment . ''
1518,@TheIJR,"“i reaffirmed my commitment to continue supporting ukraine, including through today’s new $625 million security ass… https://t.co/a9k6nmjxuo",-0.5,"“ reaffirmed commitment continue supporting ukraine , including today ’ new $ 625 million security ass…"
1519,@TheIJR,"“we are currently considering our options.""

https://t.co/n4wfanezmc",-0.5,“ currently considering options . ''
1520,@TheIJR,"""i cannot speak to elections from here.""

https://t.co/i1ae10gg5z",-0.5,`` speak elections . ''
1521,@TheIJR,“this man tortured and killed actual people. i think many people forget just how atrocious the situation and this m… https://t.co/netzbgesog,-0.5,“ man tortured killed actual people . think many people forget atrocious situation m…
1522,@TheIJR,"“i think it’s quite obvious that democrats love the idea of illegal immigrants.""

https://t.co/vx87stq9is",-0.5,“ think ’ quite obvious democrats love idea illegal immigrants . ''
1523,@TheIJR,"“herschel walker is being slandered and maligned by the fake news media and obviously, the democrats.""

https://t.co/nrrpkhzvps",-0.5,"“ herschel walker slandered maligned fake news media obviously , democrats . ''"
1524,@TheIJR,"thoughts?

https://t.co/4bqkq5ufqc",-0.5,thoughts ?
1525,@TheIJR,"""i thought what about if i made a children’s book teaching young people about early business concepts.”

https://t.co/ju1wfjtoos",-0.5,`` thought made children ’ book teaching young people early business concepts . ”
1526,@TheIJR,"“i just can’t believe that’s the best that republicans have to offer.”

https://t.co/lbteuvfcr2",-0.5,“ ’ believe ’ best republicans offer . ”
1527,@TheIJR,"“our precious mom, loretta lynn, passed away peacefully this morning.""

https://t.co/tqshzhnlub",-0.5,"“ precious mom , loretta lynn , passed away peacefully morning . ''"
1528,@TheIJR,"“are you worried at all that that could hurt some of your colleagues going into the midterm elections?”

https://t.co/kp4kemzxcv",-0.5,“ worried could hurt colleagues going midterm elections ? ”
1529,@TheIJR,"“had trump/desantis said this, their enemies would insist they be arrested for inciting crime.""

https://t.co/hvtpuqvfen",-0.5,"“ trump/desantis said , enemies would insist arrested inciting crime . ''"
1530,@TheIJR,"“words have many meanings, and sometimes instead of conveying our meaning, they can suggest other meanings.""

https://t.co/ot7iwwwogv",-0.5,"“ words many meanings , sometimes instead conveying meaning , suggest meanings . ''"
1531,@TheIJR,"""navigating a situation like this is difficult &amp; each day the process of grief can be unpredictable, especially for… https://t.co/wq5w24faat",-0.5,"`` navigating situation like difficult & amp ; day process grief unpredictable , especially for…"
1532,@TheIJR,"""i wonder how many of his fans think he can vote.""

https://t.co/z7u6rmzxn4",-0.5,`` wonder many fans think vote . ''
1533,@TheIJR,"""it’s a dangerously dumb message to send for someone with his massive platform.""

https://t.co/edca7cxznd",-0.5,`` ’ dangerously dumb message send someone massive platform . ''
1534,@TheIJR,"""did you mean federally allocated taxpayer dollars, you dolts?” 

https://t.co/ykauo8xb2j",-0.5,"`` mean federally allocated taxpayer dollars , dolts ? ”"
1535,@TheIJR,"“reporters were insulted by her attempt to try to explain away something they saw with their own eyes.""

https://t.co/vsakelpzfa",-0.5,“ reporters insulted attempt try explain away something saw eyes . ''
1536,@TheIJR,"""we don’t have enough physical beds.”

https://t.co/usqj57tiuu",-0.5,`` ’ enough physical beds . ”
1537,@TheIJR,"how do you think the jury selection will go?

https://t.co/rhvtynle4x",-0.5,think jury selection go ?
1538,@TheIJR,"""they’re using an anonymous source to further slander me.”

https://t.co/ryssvbrpjt",-0.5,`` ’ using anonymous source slander . ”
1539,@TheIJR,"""in the coming weeks and months we will also be filing lawsuits against a large number of other fake news media com… https://t.co/cqaxfnwkol",-0.5,`` coming weeks months also filing lawsuits large number fake news media com…
1540,@TheIJR,"""for some people to say the flag is divisive shows their ignorance because these are our heroes that come in while… https://t.co/pvwtq4n9pc",-0.5,`` people say flag divisive shows ignorance heroes come while…
1541,@TheIJR,"""we feel that it is interconnected somehow."" https://t.co/c4blh3a7v3",-0.5,`` feel interconnected somehow . ''
1542,@TheIJR,he received push back. https://t.co/ho64ys19au,-0.5,received push back .
1543,@TheIJR,"""and i’m a democrat."" https://t.co/5ngeozeyvy",-0.5,`` ’ democrat . ''
1544,@TheIJR,"""i assumed someone was digging out 2016 era cringe tweets, but turns out new material dropped.""

https://t.co/6s33mnfazm",-0.5,"`` assumed someone digging 2016 era cringe tweets , turns new material dropped . ''"
1545,@TheIJR,"“if he’s with president trump then i’m with [doug mastriano] pennsylvania senator pa district 33.”

https://t.co/bdauicaulk",-0.5,“ ’ president trump ’ [ doug mastriano ] pennsylvania senator pa district 33 . ”
1546,@TheIJR,"""she’s seeing her own fears and desires projected onto the world around her.""

https://t.co/c9sf2cuugq",-0.5,`` ’ seeing fears desires projected onto world around . ''
1547,@TheIJR,"“i was six months late getting mine and was shocked when i found out i had stage 1a breast cancer.""

https://t.co/edx6h2nrar",-0.5,“ six months late getting mine shocked found stage 1a breast cancer . ''
1548,@TheIJR,"""certain parts of the country, just didn’t show up for bros.""

https://t.co/2rrehgxzg8",-0.5,"`` certain parts country , ’ show bros . ''"
1549,@TheIJR,"“it just sucks that he thanked me yet the vaccine mandate is what’s kicking me out.""

https://t.co/w4cutmizmm",-0.5,“ sucks thanked yet vaccine mandate ’ kicking . ''
1550,@TheIJR,"""one of our focus areas, since i’ve been in office, is to make sure that we’re removing those barriers.""

https://t.co/dhaldmkhfe",-0.5,"`` one focus areas , since ’ office , make sure ’ removing barriers . ''"
1551,@TheIJR,"do you think that this would be a good move?

https://t.co/pj9hcfoenl",-0.5,think would good move ?
1552,@TheIJR,"who do you think he will pick to be his running mate?

https://t.co/jhjpt2wkol",-0.5,think pick running mate ?
1553,@TheIJR,"“i know the difference between criminals and their innocent victim.""

https://t.co/lxhqzdwzfw",-0.5,“ know difference criminals innocent victim . ''
1554,@TheIJR,"""i’m not afraid to die.""

https://t.co/7rtf681kwe",-0.5,`` ’ afraid die . ''
1555,@TheIJR,"“no. like there’s allyship and then there’s this. like chill, it’s not a best ally competition.”

https://t.co/vbvecbg4gw",-0.5,"“ . like ’ allyship ’ . like chill , ’ best ally competition . ”"
1556,@TheIJR,"""early detection is so important to a favorable outcome.”

https://t.co/qtdpx7tq0c",-0.5,`` early detection important favorable outcome . ”
1557,@TheIJR,"""i’m with [doug mastriano] pennsylvania senator pa district 33.”

https://t.co/n3roz5nrzl",-0.5,`` ’ [ doug mastriano ] pennsylvania senator pa district 33 . ”
1558,@TheIJR,"""we know she no longer has any pain and we will see her again in eternity.""

https://t.co/7iatqbmekf",-0.5,`` know longer pain see eternity . ''
1559,@TheIJR,"“you won’t hurt me this time, will you?”

https://t.co/w5myj6owtc",-0.5,"“ ’ hurt time , ? ”"
